Id,SalePrice
1664,425631.23416713736
1665,280355.35936917376
1666,353456.1128587034
1667,406829.5523413552
1668,278823.0358199459
1669,255223.05739000102
1670,324611.02929224406
1671,324611.02929224406
1672,460455.9588060517
1673,460455.9588060517
1674,255223.05739000102
1675,195744.12377761691
1676,195744.12377761691
1677,211092.44889684318
1678,425631.23416713736
1679,425631.23416713736
1680,318979.17471208033
1681,211092.44889684318
1682,353456.1128587034
1683,211092.44889684318
1684,175234.5511391886
1685,175234.5511391886
1686,176737.7278883042
1687,175234.5511391886
1688,201519.26330583496
1689,225628.50421973702
1690,175234.5511391886
1691,175234.5511391886
1692,225628.50421973702
1693,175234.5511391886
1694,179191.16984560946
1695,179191.16984560946
1696,225628.50421973702
1697,179191.16984560946
1698,331932.0737076181
1699,266302.12341066677
1700,255931.78521024366
1701,270693.4749953875
1702,244318.40732952597
1703,244318.40732952597
1704,306999.9999999998
1705,244318.40732952597
1706,319999.9999999998
1707,244318.40732952597
1708,228794.21071284873
1709,244318.40732952597
1710,244318.40732952597
1711,244318.40732952597
1712,146999.9999999999
1713,310833.37259022717
1714,244318.40732952597
1715,215269.324567901
1716,179687.1712099021
1717,141748.01585912952
1718,154098.20337603486
1719,197723.29149596917
1720,179687.1712099021
1721,141748.01585912952
1722,154098.20337603486
1723,154098.20337603486
1724,179687.1712099021
1725,228603.24901874794
1726,197723.29149596917
1727,179687.1712099021
1728,179687.1712099021
1729,179687.1712099021
1730,150699.65778998425
1731,129000.00000000006
1732,136407.64907239703
1733,128327.28743467237
1734,128327.28743467237
1735,130984.7319346801
1736,130915.66060910784
1737,184199.06777615543
1738,255931.78521024366
1739,148037.35136132647
1740,146999.9999999999
1741,228794.21071284873
1742,174017.7621792663
1743,174017.7621792663
1744,181499.99999999988
1745,277962.85065071407
1746,184199.06777615543
1747,194316.0346432479
1748,228999.99999999983
1749,153709.59509946965
1750,154860.78032098926
1751,299799.9999999999
1752,105255.88339752374
1753,136172.9210699823
1754,192402.30654934834
1755,153709.59509946965
1756,126063.49679579631
1757,127004.32746069462
1758,161384.32894756916
1759,161384.32894756916
1760,145241.35002230012
1761,128000.00000000004
1762,144709.93675587373
1763,170220.722484614
1764,140971.15478248996
1765,161637.3537151487
1766,144709.93675587373
1767,144709.93675587373
1768,145241.35002230012
1769,221560.4284466547
1770,144709.93675587373
1771,148644.93977657135
1772,135000.00000000012
1773,134433.48947467929
1774,149121.69292152004
1775,133402.66894456933
1776,119911.73025757598
1777,113252.81844208002
1778,140971.15478248996
1779,109699.8176844429
1780,153112.86077749857
1781,135605.99813067444
1782,110550.1409250597
1783,102948.48196784015
1784,117296.11844550523
1785,102948.48196784015
1786,114091.45477468325
1787,127882.35854605318
1788,76275.08804481513
1789,102948.48196784015
1790,110550.1409250597
1791,196723.15572906003
1792,149121.69292152004
1793,136172.9210699823
1794,132054.19185959626
1795,134433.48947467929
1796,191364.5040960205
1797,154648.79566294697
1798,148644.93977657135
1799,127004.32746069462
1800,146475.1148776192
1801,144709.93675587373
1802,144709.93675587373
1803,149121.69292152004
1804,135000.00000000012
1805,136172.9210699823
1806,164019.3049014088
1807,103023.07590813433
1808,117296.11844550523
1809,127882.35854605318
1810,103023.07590813433
1811,113951.74417269803
1812,130754.58398307144
1813,114671.26928747242
1814,102948.48196784015
1815,101519.7025212348
1816,102948.48196784015
1817,118484.84415116817
1818,157971.51641989133
1819,102948.48196784015
1820,76275.08804481513
1821,130754.58398307144
1822,156789.391289059
1823,44069.32039412455
1824,78386.27154453492
1825,146903.67262651422
1826,122739.96572589902
1827,78386.27154453492
1828,146903.67262651422
1829,95534.85535333533
1830,130754.58398307144
1831,164019.3049014088
1832,130754.58398307144
1833,108881.3719927864
1834,164019.3049014088
1835,130754.58398307144
1836,108881.3719927864
1837,108881.3719927864
1838,108881.3719927864
1839,99026.81455040339
1840,166555.7449945483
1841,166555.7449945483
1842,88190.1355027874
1843,113431.35513739647
1844,146685.4260660507
1845,143699.86082108782
1846,137414.10000323248
1847,244399.9999999998
1848,100874.9882917272
1849,108000.0
1850,88190.1355027874
1851,81896.88638770091
1852,136381.8169698586
1853,118500.0
1854,154098.20337603486
1855,150699.65778998425
1856,228603.24901874794
1857,228603.24901874794
1858,150699.65778998425
1859,121421.70281532436
1860,150699.65778998425
1861,121421.70281532436
1862,228603.24901874794
1863,228603.24901874794
1864,228603.24901874794
1865,295485.65819653595
1866,295485.65819653595
1867,295485.65819653595
1868,252004.1571498637
1869,190125.97110367726
1870,250569.48138191126
1871,295485.65819653595
1872,190125.97110367726
1873,246309.9241412743
1874,144941.68978942183
1875,190594.88308501212
1876,217523.26727818817
1877,190594.88308501212
1878,217523.26727818817
1879,144941.68978942183
1880,144941.68978942183
1881,217523.26727818817
1882,230788.50272676244
1883,199371.8783761196
1884,217523.26727818817
1885,274562.7873533189
1886,252004.1571498637
1887,155835.00000000012
1888,295485.65819653595
1889,190125.97110367726
1890,118500.0
1891,157963.47280308933
1892,98764.86044586821
1893,150399.97513091448
1894,117999.99999999991
1895,117010.14913245775
1896,102796.88711240242
1897,137110.0547822061
1898,147009.33055207375
1899,215170.41536321957
1900,137186.43951406336
1901,184566.3997159602
1902,167112.11419693124
1903,228746.6765304949
1904,272459.1444375939
1905,188425.05141302184
1906,228746.6765304949
1907,188425.05141302184
1908,136835.6678647788
1909,136835.6678647788
1910,136835.6678647788
1911,270559.6052628701
1912,272459.1444375939
1913,44069.32039412455
1914,93738.99935459097
1915,293367.2976808638
1916,75303.20340544735
1917,232108.76646185195
1918,139714.89598245147
1919,139714.89598245147
1920,88886.1631526527
1921,369899.9999999999
1922,298764.37360014085
1923,250059.3192571231
1924,228474.5062364726
1925,198164.35925355513
1926,369899.9999999999
1927,125815.37598733322
1928,167999.99999999994
1929,139714.89598245147
1930,152608.28070840868
1931,139714.89598245147
1932,232108.76646185195
1933,154622.1200216839
1934,179191.16984560946
1935,179191.16984560946
1936,179191.16984560946
1937,179191.16984560946
1938,175234.5511391886
1939,187463.39434973826
1940,187463.39434973826
1941,179191.16984560946
1942,183809.6497534808
1943,187463.39434973826
1944,398870.979228767
1945,389134.82493942766
1946,142986.01330200082
1947,389134.82493942766
1948,142986.01330200082
1949,221141.922755501
1950,154860.78032098926
1951,192402.30654934834
1952,192402.30654934834
1953,82500.00000000001
1954,167013.7581742433
1955,154860.78032098926
1956,299799.9999999999
1957,167013.7581742433
1958,299799.9999999999
1959,132054.19185959626
1960,153112.86077749857
1961,113252.81844208002
1962,89890.17926070573
1963,111839.17024012639
1964,115035.36869988151
1965,146901.84175811888
1966,127749.75538137047
1967,255223.05739000102
1968,546861.6788830139
1969,425631.23416713736
1970,546861.6788830139
1971,546861.6788830139
1972,406829.5523413552
1973,330140.3618617423
1974,280355.35936917376
1975,425631.23416713736
1976,255223.05739000102
1977,278823.0358199459
1978,546861.6788830139
1979,280355.35936917376
1980,211092.44889684318
1981,367293.99999999994
1982,268296.9623512791
1983,268296.9623512791
1984,168339.1665417197
1985,214243.6696847776
1986,178690.63375461052
1987,214243.6696847776
1988,183809.6497534808
1989,183809.6497534808
1990,225628.50421973702
1991,211092.44889684318
1992,179191.16984560946
1993,175234.5511391886
1994,179191.16984560946
1995,179191.16984560946
1996,255931.78521024366
1997,255931.78521024366
1998,266302.12341066677
1999,190000.00000000012
2000,289999.9999999999
2001,266302.12341066677
2002,306999.9999999998
2003,244318.40732952597
2004,244318.40732952597
2005,280627.1232786279
2006,228794.21071284873
2007,244318.40732952597
2008,228794.21071284873
2009,179687.1712099021
2010,179687.1712099021
2011,141748.01585912952
2012,141748.01585912952
2013,179687.1712099021
2014,179687.1712099021
2015,179687.1712099021
2016,179687.1712099021
2017,197723.29149596917
2018,137414.10000323248
2019,161217.83130934546
2020,137490.55807599582
2021,130984.7319346801
2022,184199.06777615543
2023,149112.3555254733
2024,281299.35038384434
2025,302000.00000000023
2026,200386.4644989773
2027,148037.35136132647
2028,148037.35136132647
2029,169053.47822508708
2030,310833.37259022717
2031,183105.54305238713
2032,310833.37259022717
2033,310833.37259022717
2034,174017.7621792663
2035,263434.99999999977
2036,174017.7621792663
2037,174017.7621792663
2038,148037.35136132647
2039,277962.85065071407
2040,293999.9999999999
2041,184199.06777615543
2042,263434.99999999977
2043,176054.2779818745
2044,190795.98806093272
2045,174499.2836661515
2046,169760.5731653267
2047,144709.93675587373
2048,105255.88339752374
2049,136172.9210699823
2050,190795.98806093272
2051,101800.00000000003
2052,153481.19368954047
2053,161384.32894756916
2054,162280.79358193136
2055,144709.93675587373
2056,136172.9210699823
2057,131870.6419191753
2058,167995.39618596894
2059,145241.35002230012
2060,136172.9210699823
2061,131870.6419191753
2062,144709.93675587373
2063,113252.81844208002
2064,133402.66894456933
2065,113252.81844208002
2066,167995.39618596894
2067,102317.88699929247
2068,124052.40827972657
2069,101519.7025212348
2070,102948.48196784015
2071,102948.48196784015
2072,103023.07590813433
2073,190000.00000000012
2074,221560.4284466547
2075,191364.5040960205
2076,127004.32746069462
2077,161384.32894756916
2078,144709.93675587373
2079,145241.35002230012
2080,133402.66894456933
2081,133402.66894456933
2082,146475.1148776192
2083,153112.86077749857
2084,127004.32746069462
2085,124052.40827972657
2086,145130.07367020304
2087,102948.48196784015
2088,102948.48196784015
2089,102948.48196784015
2090,164019.3049014088
2091,103023.07590813433
2092,178885.4381999833
2093,128000.00000000004
2094,76275.08804481513
2095,103023.07590813433
2096,76275.08804481513
2097,80038.43335592425
2098,130754.58398307144
2099,110550.1409250597
2100,130754.58398307144
2101,130754.58398307144
2102,139999.9999999999
2103,117296.11844550523
2104,113951.74417269803
2105,156789.391289059
2106,102948.48196784015
2107,117106.37088847232
2108,111760.02515264535
2109,102948.48196784015
2110,100000.00000000001
2111,146903.67262651422
2112,146903.67262651422
2113,126212.51918886643
2114,162280.79358193136
2115,146903.67262651422
2116,95534.85535333533
2117,146903.67262651422
2118,118427.19282327013
2119,118544.15323172143
2120,126212.51918886643
2121,78386.27154453492
2122,127499.01960407382
2123,95534.85535333533
2124,146903.67262651422
2125,103023.07590813433
2126,201228.88975764564
2127,139999.9999999999
2128,156789.391289059
2129,169499.99999999988
2130,108881.3719927864
2131,133801.19576138677
2132,108881.3719927864
2133,130511.67670506219
2134,169499.99999999988
2135,133801.19576138677
2136,75303.20340544735
2137,108000.0
2138,137490.55807599582
2139,146685.4260660507
2140,130984.7319346801
2141,113431.35513739647
2142,130915.66060910784
2143,119350.05906238624
2144,99026.81455040339
2145,149674.64715174702
2146,190000.00000000012
2147,244399.9999999998
2148,112000.00000000003
2149,119350.05906238624
2150,246309.9241412743
2151,139600.00000000006
2152,79999.99999999994
2153,129505.53170613009
2154,118500.0
2155,131835.74835475106
2156,228603.24901874794
2157,291316.1715304017
2158,228603.24901874794
2159,228603.24901874794
2160,190125.97110367726
2161,295485.65819653595
2162,295485.65819653595
2163,295485.65819653595
2164,201422.3459403567
2165,192789.18915215382
2166,144941.68978942183
2167,155835.00000000012
2168,199371.8783761196
2169,199371.8783761196
2170,217523.26727818817
2171,190594.88308501212
2172,128754.5608894033
2173,182587.57094971646
2174,324535.00735667977
2175,275000.00000000006
2176,275000.00000000006
2177,324535.00735667977
2178,274562.7873533189
2179,144941.68978942183
2180,217523.26727818817
2181,190594.88308501212
2182,279500.0000000002
2183,190594.88308501212
2184,117010.14913245775
2185,151148.55999988632
2186,151148.55999988632
2187,166555.7449945483
2188,166555.7449945483
2189,166555.7449945483
2190,98764.86044586821
2191,125779.2222116389
2192,87656.79227921696
2193,87656.79227921696
2194,129824.79162166019
2195,111646.54433666052
2196,129505.53170613009
2197,114185.80599707342
2198,73891.81280764459
2199,167687.9666064626
2200,137186.43951406336
2201,137186.43951406336
2202,215170.41536321957
2203,184566.3997159602
2204,90349.99999999997
2205,184566.3997159602
2206,90349.99999999997
2207,272459.1444375939
2208,270559.6052628701
2209,272459.1444375939
2210,136835.6678647788
2211,130511.67670506219
2212,130511.67670506219
2213,133801.19576138677
2214,108881.3719927864
2215,133801.19576138677
2216,108881.3719927864
2217,44069.32039412455
2218,75303.20340544735
2219,85000.0
2220,108881.3719927864
2221,293367.2976808638
2222,293367.2976808638
2223,163731.61589729908
2224,154622.1200216839
2225,88886.1631526527
2226,173307.37410707943
2227,198164.35925355513
2228,298764.37360014085
2229,198164.35925355513
2230,185480.80436257712
2231,251794.74448998415
2232,159999.9999999999
2233,228474.5062364726
2234,198164.35925355513
2235,198164.35925355513
2236,198164.35925355513
2237,369899.9999999999
2238,206300.00000000006
2239,88886.1631526527
2240,163731.61589729908
2241,173307.37410707943
2242,130938.77609351119
2243,130938.77609351119
2244,82731.49339882613
2245,87067.41740390082
2246,173307.37410707943
2247,83342.66614405847
2248,137999.99999999988
2249,137999.99999999988
2250,125815.37598733322
2251,133801.19576138677
2252,196723.15572906003
2253,179191.16984560946
2254,179191.16984560946
2255,179191.16984560946
2256,183809.6497534808
2257,179191.16984560946
2258,175234.5511391886
2259,179191.16984560946
2260,142986.01330200082
2261,187463.39434973826
2262,187463.39434973826
2263,398870.979228767
2264,389134.82493942766
2265,142986.01330200082
2266,389134.82493942766
2267,389134.82493942766
2268,389134.82493942766
2269,154860.78032098926
2270,176054.2779818745
2271,209342.51104560416
2272,187483.332592527
2273,82500.00000000001
2274,153709.59509946965
2275,154860.78032098926
2276,82500.00000000001
2277,194316.0346432479
2278,144709.93675587373
2279,105255.88339752374
2280,127004.32746069462
2281,132054.19185959626
2282,178735.8385998733
2283,111839.17024012639
2284,115035.36869988151
2285,146901.84175811888
2286,134379.44516075953
2287,353456.1128587034
2288,278823.0358199459
2289,425631.23416713736
2290,425631.23416713736
2291,460455.9588060517
2292,425631.23416713736
2293,425631.23416713736
2294,546861.6788830139
2295,406829.5523413552
2296,280355.35936917376
2297,353456.1128587034
2298,353456.1128587034
2299,406829.5523413552
2300,278823.0358199459
2301,279246.5067744033
2302,255223.05739000102
2303,280355.35936917376
2304,280355.35936917376
2305,255223.05739000102
2306,255223.05739000102
2307,195744.12377761691
2308,213830.64132577865
2309,268296.9623512791
2310,268296.9623512791
2311,168339.1665417197
2312,175234.5511391886
2313,183809.6497534808
2314,175234.5511391886
2315,175234.5511391886
2316,183809.6497534808
2317,175234.5511391886
2318,175234.5511391886
2319,175234.5511391886
2320,175234.5511391886
2321,248064.90999716867
2322,176737.7278883042
2323,175234.5511391886
2324,175234.5511391886
2325,225628.50421973702
2326,175234.5511391886
2327,201519.26330583496
2328,225628.50421973702
2329,179191.16984560946
2330,179191.16984560946
2331,404984.4225070855
2332,310000.0
2333,331932.0737076181
2334,331932.0737076181
2335,255931.78521024366
2336,331932.0737076181
2337,183105.54305238713
2338,306999.9999999998
2339,244318.40732952597
2340,310833.37259022717
2341,235128.00000000017
2342,244318.40732952597
2343,244318.40732952597
2344,244318.40732952597
2345,244318.40732952597
2346,183105.54305238713
2347,183105.54305238713
2348,244318.40732952597
2349,215269.324567901
2350,310833.37259022717
2351,319999.9999999998
2352,280627.1232786279
2353,244318.40732952597
2354,141748.01585912952
2355,141748.01585912952
2356,154098.20337603486
2357,179687.1712099021
2358,197723.29149596917
2359,121421.70281532436
2360,129000.00000000006
2361,129746.8856810078
2362,184199.06777615543
2363,130915.66060910784
2364,161217.83130934546
2365,183105.54305238713
2366,200386.4644989773
2367,244318.40732952597
2368,200386.4644989773
2369,244318.40732952597
2370,174017.7621792663
2371,174017.7621792663
2372,183105.54305238713
2373,244318.40732952597
2374,244318.40732952597
2375,277962.85065071407
2376,184199.06777615543
2377,277962.85065071407
2378,153709.59509946965
2379,258634.70599562328
2380,154860.78032098926
2381,82500.00000000001
2382,221141.922755501
2383,188267.26454465857
2384,176054.2779818745
2385,153709.59509946965
2386,82500.00000000001
2387,144709.93675587373
2388,101800.00000000003
2389,161637.3537151487
2390,145241.35002230012
2391,140569.74486153302
2392,127004.32746069462
2393,221560.4284466547
2394,170220.722484614
2395,167995.39618596894
2396,153481.19368954047
2397,153112.86077749857
2398,105255.88339752374
2399,100000.00000000001
2400,118427.19282327013
2401,62735.15792000145
2402,134379.44516075953
2403,144709.93675587373
2404,134554.111899212
2405,116000.00000000006
2406,126063.49679579631
2407,161637.3537151487
2408,144709.93675587373
2409,98600.00000000003
2410,157277.06738592096
2411,122010.40276157478
2412,146475.1148776192
2413,133402.66894456933
2414,144709.93675587373
2415,149121.69292152004
2416,122010.40276157478
2417,140971.15478248996
2418,126063.49679579631
2419,133402.66894456933
2420,113252.81844208002
2421,140569.74486153302
2422,111760.02515264535
2423,127882.35854605318
2424,144709.93675587373
2425,144709.93675587373
2426,113973.95506053307
2427,164019.3049014088
2428,135000.00000000012
2429,105255.88339752374
2430,153112.86077749857
2431,105000.00000000004
2432,148644.93977657135
2433,148644.93977657135
2434,148644.93977657135
2435,148644.93977657135
2436,109699.8176844429
2437,122010.40276157478
2438,134554.111899212
2439,102948.48196784015
2440,111760.02515264535
2441,107172.59907915173
2442,76275.08804481513
2443,102948.48196784015
2444,114671.26928747242
2445,107172.59907915173
2446,156789.391289059
2447,127882.35854605318
2448,103023.07590813433
2449,114671.26928747242
2450,164019.3049014088
2451,111760.02515264535
2452,139999.9999999999
2453,101519.7025212348
2454,157971.51641989133
2455,78386.27154453492
2456,146903.67262651422
2457,122739.96572589902
2458,162280.79358193136
2459,118544.15323172143
2460,118427.19282327013
2461,122739.96572589902
2462,146903.67262651422
2463,126212.51918886643
2464,139999.9999999999
2465,122739.96572589902
2466,122739.96572589902
2467,111760.02515264535
2468,110550.1409250597
2469,80038.43335592425
2470,108881.3719927864
2471,130511.67670506219
2472,108881.3719927864
2473,108881.3719927864
2474,133801.19576138677
2475,149112.3555254733
2476,137110.0547822061
2477,137490.55807599582
2478,137414.10000323248
2479,129746.8856810078
2480,113431.35513739647
2481,130915.66060910784
2482,136407.64907239703
2483,130915.66060910784
2484,129000.00000000006
2485,129746.8856810078
2486,149112.3555254733
2487,149112.3555254733
2488,149112.3555254733
2489,162896.45028897942
2490,149112.3555254733
2491,112000.00000000003
2492,192789.18915215382
2493,129505.53170613009
2494,150399.97513091448
2495,102796.88711240242
2496,192789.18915215382
2497,129505.53170613009
2498,73891.81280764459
2499,198500.0
2500,136381.8169698586
2501,102796.88711240242
2502,129505.53170613009
2503,129824.79162166019
2504,85274.04057071578
2505,228603.24901874794
2506,295485.65819653595
2507,295485.65819653595
2508,295485.65819653595
2509,217523.26727818817
2510,274562.7873533189
2511,190594.88308501212
2512,199371.8783761196
2513,228603.24901874794
2514,246309.9241412743
2515,144941.68978942183
2516,190594.88308501212
2517,144941.68978942183
2518,124528.92345861578
2519,217523.26727818817
2520,199371.8783761196
2521,199371.8783761196
2522,217523.26727818817
2523,128754.5608894033
2524,128754.5608894033
2525,144941.68978942183
2526,144941.68978942183
2527,144941.68978942183
2528,149899.99999999994
2529,149899.99999999994
2530,149899.99999999994
2531,217523.26727818817
2532,217523.26727818817
2533,199371.8783761196
2534,179900.0
2535,252004.1571498637
2536,182587.57094971646
2537,179900.0
2538,190594.88308501212
2539,190594.88308501212
2540,190125.97110367726
2541,182587.57094971646
2542,182587.57094971646
2543,151148.55999988632
2544,82500.00000000001
2545,135739.15544760283
2546,151148.55999988632
2547,118500.0
2548,166555.7449945483
2549,157963.47280308933
2550,243146.04664686575
2551,157963.47280308933
2552,125779.2222116389
2553,98764.86044586821
2554,166555.7449945483
2555,114185.80599707342
2556,111646.54433666052
2557,125779.2222116389
2558,147009.33055207375
2559,215170.41536321957
2560,137186.43951406336
2561,137186.43951406336
2562,270559.6052628701
2563,137186.43951406336
2564,270559.6052628701
2565,137186.43951406336
2566,228746.6765304949
2567,270559.6052628701
2568,228746.6765304949
2569,188425.05141302184
2570,136835.6678647788
2571,270559.6052628701
2572,136835.6678647788
2573,220232.83133992538
2574,90349.99999999997
2575,133801.19576138677
2576,130511.67670506219
2577,133801.19576138677
2578,169499.99999999988
2579,71868.51001261472
2580,54999.99999999995
2581,108881.3719927864
2582,108881.3719927864
2583,293367.2976808638
2584,139714.89598245147
2585,232108.76646185195
2586,232108.76646185195
2587,163731.61589729908
2588,152608.28070840868
2589,139714.89598245147
2590,198164.35925355513
2591,171012.3756401853
2592,198164.35925355513
2593,265900.0000000002
2594,228474.5062364726
2595,198164.35925355513
2596,369899.9999999999
2597,185480.80436257712
2598,198164.35925355513
2599,250059.3192571231
2600,115000.00000000009
2601,139714.89598245147
2602,87067.41740390082
2603,87067.41740390082
2604,83342.66614405847
2605,83342.66614405847
2606,139714.89598245147
2607,163731.61589729908
2608,173307.37410707943
2609,154622.1200216839
2610,139714.89598245147
2611,88886.1631526527
2612,163731.61589729908
2613,125815.37598733322
2614,125815.37598733322
2615,161384.32894756916
2616,157277.06738592096
2617,153112.86077749857
2618,191364.5040960205
2619,141296.6917974584
2620,179191.16984560946
2621,179191.16984560946
2622,179191.16984560946
2623,225628.50421973702
2624,225628.50421973702
2625,187463.39434973826
2626,179191.16984560946
2627,187463.39434973826
2628,389134.82493942766
2629,389134.82493942766
2630,389134.82493942766
2631,398870.979228767
2632,389134.82493942766
2633,389134.82493942766
2634,389134.82493942766
2635,153709.59509946965
2636,187483.332592527
2637,153709.59509946965
2638,244318.40732952597
2639,192402.30654934834
2640,154860.78032098926
2641,105255.88339752374
2642,178735.8385998733
2643,89890.17926070573
2644,124999.99999999991
2645,111839.17024012639
2646,89890.17926070573
2647,89890.17926070573
2648,146901.84175811888
2649,153112.86077749857
2650,146901.84175811888
2651,127749.75538137047
2652,460455.9588060517
2653,255223.05739000102
2654,280355.35936917376
2655,353456.1128587034
2656,330140.3618617423
2657,406829.5523413552
2658,330140.3618617423
2659,546861.6788830139
2660,406829.5523413552
2661,353456.1128587034
2662,353456.1128587034
2663,324611.02929224406
2664,268296.9623512791
2665,367293.99999999994
2666,318979.17471208033
2667,175234.5511391886
2668,175234.5511391886
2669,175234.5511391886
2670,225628.50421973702
2671,175234.5511391886
2672,248064.90999716867
2673,176737.7278883042
2674,178690.63375461052
2675,214243.6696847776
2676,225628.50421973702
2677,179191.16984560946
2678,225628.50421973702
2679,270693.4749953875
2680,255931.78521024366
2681,404984.4225070855
2682,289999.9999999999
2683,310000.0
2684,289999.9999999999
2685,341000.0000000003
2686,244318.40732952597
2687,299945.854235449
2688,280627.1232786279
2689,183105.54305238713
2690,319999.9999999998
2691,191678.11560008617
2692,141748.01585912952
2693,179687.1712099021
2694,141748.01585912952
2695,179687.1712099021
2696,179687.1712099021
2697,197723.29149596917
2698,197723.29149596917
2699,179687.1712099021
2700,179687.1712099021
2701,179687.1712099021
2702,129000.00000000006
2703,128327.28743467237
2704,137414.10000323248
2705,128327.28743467237
2706,130915.66060910784
2707,137490.55807599582
2708,128327.28743467237
2709,100874.9882917272
2710,113431.35513739647
2711,384999.9999999997
2712,341000.0000000003
2713,200386.4644989773
2714,148037.35136132647
2715,174017.7621792663
2716,164038.685154821
2717,191678.11560008617
2718,244318.40732952597
2719,82500.00000000001
2720,177974.04376832928
2721,144709.93675587373
2722,153112.86077749857
2723,134554.111899212
2724,136727.83184121654
2725,153481.19368954047
2726,135476.16942695447
2727,221672.6189677022
2728,134379.44516075953
2729,136172.9210699823
2730,145241.35002230012
2731,127004.32746069462
2732,148644.93977657135
2733,153112.86077749857
2734,141296.6917974584
2735,128000.00000000004
2736,124052.40827972657
